ts_code,ann_date,end_date,n_income,basic_eps
000685.SZ,20230429,20230331,290217443.8,0.2
000685.SZ,20230831,20230630,577690566.39,0.39
000685.SZ,20231031,20230930,837676238.52,0.56
000685.SZ,20240427,20231231,992761304.53,0.66
000685.SZ,20240430,20240331,194367745.6,0.13
000685.SZ,20240831,20240630,564135103.55,0.38
000685.SZ,20241031,20240930,1032031341.52,0.7
000685.SZ,20250426,20241231,1211146078.45,0.82
000685.SZ,20250430,20250331,301398608.71,0.21
000685.SZ,20250830,20250630,717658746.95,0.49
000685.SZ,20251031,20250930,1213968524.5,0.83
000685.SZ,20260425,20251231,1875700962.89,1.28
000685.SZ,20260430,20260331,592568367.9,0.4
