ts_code,ann_date,end_date,n_income,basic_eps
002156.SZ,20230427,20230331,10841812.47,0.003
002156.SZ,20230831,20230630,-203969639.14,-0.1244
002156.SZ,20231026,20230930,-66149704.85,-0.0422
002156.SZ,20240413,20231231,215994712.97,0.11
002156.SZ,20240427,20240331,115762127.67,0.065
002156.SZ,20240829,20240630,365451564.67,0.213
002156.SZ,20241030,20240930,625183053.82,0.3645
002156.SZ,20250412,20241231,791500778.84,0.45
002156.SZ,20250430,20250331,127469549.56,0.0668
002156.SZ,20250829,20250630,485299747.63,0.2715
002156.SZ,20251028,20250930,994366341.77,0.567
002156.SZ,20260417,20251231,1377229577.7,0.8
002156.SZ,20260430,20260331,350243523.53,0.2168
