ts_code,ann_date,end_date,n_income,basic_eps
920522.BJ,20230622,20230331,42503479.78,0.67
920522.BJ,20230815,20230630,76088220.53,1.2
920522.BJ,20240411,20231231,123827256.96,1.85
920522.BJ,20240427,20240331,48821207.48,0.54
920522.BJ,20240823,20240630,98960568.87,0.91
920522.BJ,20241030,20240930,150651242.72,1.39
920522.BJ,20250419,20241231,161834925.71,1.48
920522.BJ,20250429,20250331,30999543.54,0.28
920522.BJ,20250822,20250630,51639686.03,0.33
920522.BJ,20251030,20250930,56867378.93,0.37
920522.BJ,20260414,20251231,65918947.07,0.42
920522.BJ,20260429,20260331,11601302.68,0.07
