ts_code,ann_date,end_date,n_income,basic_eps
600547.SH,20230428,20230331,504088750.27,0.07
600547.SH,20230830,20230630,1007875428.76,0.15
600547.SH,20231028,20230930,1658400726.28,0.23
600547.SH,20240329,20231231,2890632384.87,0.42
600547.SH,20240427,20240331,1055609970.74,0.13
600547.SH,20240829,20240630,2162066546.42,0.26
600547.SH,20241029,20240930,3308764293.77,0.39
600547.SH,20250328,20241231,4439134082.28,0.57
600547.SH,20250429,20250331,1460716873.99,0.2
600547.SH,20250828,20250630,3873362227.61,0.57
600547.SH,20251030,20250930,5416759558.38,0.8
600547.SH,20260327,20251231,6626893653.08,0.94
600547.SH,20260430,20260331,2439037630.58,0.29
