ts_code,ann_date,end_date,n_income,basic_eps
600020.SH,20230429,20230331,385954986.65,0.1628
600020.SH,20230812,20230630,621502924.01,0.2539
600020.SH,20231028,20230930,912033952.3,0.369
600020.SH,20240411,20231231,828641315.02,0.3176
600020.SH,20240430,20240331,284017669.47,0.1123
600020.SH,20240816,20240630,615848207.02,0.246
600020.SH,20241030,20240930,823069582.82,0.3239
600020.SH,20250329,20241231,880629170.47,0.3352
600020.SH,20250429,20250331,355790743.84,0.1444
600020.SH,20250809,20250630,663116405.3,0.2685
600020.SH,20251028,20250930,961183598.09,0.3895
600020.SH,20260423,20251231,628240025.58,0.2294
600020.SH,20260430,20260331,367053801.23,0.1518
