ts_code,ann_date,end_date,n_income,basic_eps
920478.BJ,20230428,20230331,12931524.95,0.42
920478.BJ,20230830,20230630,35029327.25,1.0
920478.BJ,20231031,20230930,37697386.79,1.06
920478.BJ,20240412,20231231,44054478.59,1.27
920478.BJ,20240427,20240331,11654102.6,0.31
920478.BJ,20240829,20240630,27934037.29,0.52
920478.BJ,20241029,20240930,35835337.37,0.67
920478.BJ,20250419,20241231,44633212.97,0.89
920478.BJ,20250429,20250331,18087428.13,0.34
920478.BJ,20250820,20250630,38455298.38,0.51
920478.BJ,20251029,20250930,43156004.51,0.58
920478.BJ,20260417,20251231,44645913.6,0.64
920478.BJ,20260429,20260331,1667015.12,0.04
