ts_code,ann_date,end_date,n_income,basic_eps
600100.SH,20230429,20230331,195501681.69,0.0825
600100.SH,20230830,20230630,38462032.16,0.03
600100.SH,20231028,20230930,-667406161.09,-0.1855
600100.SH,20240427,20231231,-748626117.57,-0.2283
600100.SH,20240427,20240331,-224733795.71,-0.0475
600100.SH,20240831,20240630,-37476801.56,0.01
600100.SH,20241030,20240930,21892186.87,0.02
600100.SH,20250429,20241231,202432552.96,0.042
600100.SH,20250429,20250331,-331864322.19,-0.09
600100.SH,20250827,20250630,-269932443.16,-0.08
600100.SH,20251030,20250930,188284940.44,0.1
600100.SH,20260429,20251231,290043464.44,0.1477
600100.SH,20260429,20260331,-254647776.19,-0.05
