ts_code,ann_date,end_date,n_income,basic_eps
920174.BJ,20230427,20230331,32740256.88,0.36
920174.BJ,20230822,20230630,72174788.99,0.8
920174.BJ,20231031,20230930,116121993.81,1.29
920174.BJ,20240423,20231231,163689599.42,1.82
920174.BJ,20240427,20240331,36191392.42,0.41
920174.BJ,20240827,20240630,69627007.6,0.79
920174.BJ,20241026,20240930,93947506.65,1.06
920174.BJ,20250429,20241231,104641478.38,1.18
920174.BJ,20250429,20250331,32542693.79,0.36
920174.BJ,20250819,20250630,50918415.33,0.57
920174.BJ,20251030,20250930,66207104.41,0.74
920174.BJ,20260429,20251231,198956764.3,1.54
920174.BJ,20260429,20260331,60566791.74,0.27
