ts_code,ann_date,end_date,n_income,basic_eps
603032.SH,20230421,20230331,102713782.71,0.6353
603032.SH,20230728,20230630,140885647.78,0.61
603032.SH,20231028,20230930,158832944.75,0.69
603032.SH,20240410,20231231,109331099.46,0.47
603032.SH,20240426,20240331,-13725380.18,-0.06
603032.SH,20240801,20240630,7310803.86,0.03
603032.SH,20241030,20240930,16116425.91,0.07
603032.SH,20250429,20241231,-146768376.22,-0.66
603032.SH,20250429,20250331,3852844.38,-0.0047
603032.SH,20250823,20250630,32663541.88,0.1
603032.SH,20251031,20250930,51121431.95,0.16
603032.SH,20260414,20251231,58391687.13,0.18
603032.SH,20260428,20260331,29094731.54,0.1084
