ts_code,ann_date,end_date,n_income,basic_eps
920857.BJ,20230428,20230331,4934159.09,0.07
920857.BJ,20230819,20230630,20716627.56,0.28
920857.BJ,20231031,20230930,33235967.81,0.45
920857.BJ,20240427,20231231,38279258.27,0.52
920857.BJ,20240427,20240331,6727697.19,0.09
920857.BJ,20240824,20240630,12439415.92,0.17
920857.BJ,20241031,20240930,13368007.39,0.18
920857.BJ,20250426,20241231,16332256.44,0.22
920857.BJ,20250426,20250331,2804302.92,0.04
920857.BJ,20250823,20250630,3150378.3,0.04
920857.BJ,20251030,20250930,-8528746.05,-0.12
920857.BJ,20260428,20251231,-21132792.05,-0.29
920857.BJ,20260428,20260331,-18322920.37,-0.25
