ts_code,ann_date,end_date,n_income,basic_eps
300612.SZ,20230428,20230331,1100720.54,0.0082
300612.SZ,20230831,20230630,4283341.84,0.0297
300612.SZ,20231027,20230930,2275843.76,0.02
300612.SZ,20240419,20231231,-80130878.67,-0.49
300612.SZ,20240426,20240331,-20253194.73,-0.1252
300612.SZ,20240823,20240630,-12981587.65,-0.0713
300612.SZ,20241028,20240930,-23367450.19,-0.13
300612.SZ,20250418,20241231,-36038678.13,-0.2
300612.SZ,20250425,20250331,-4045176.96,-0.02
300612.SZ,20250827,20250630,-8904428.38,-0.0491
300612.SZ,20251027,20250930,-19223372.83,-0.1062
300612.SZ,20260423,20251231,-72562127.18,-0.4
300612.SZ,20260428,20260331,-19722311.41,-0.11
