ts_code,ann_date,end_date,n_income,basic_eps
920641.BJ,20230428,20230331,18312909.27,0.24
920641.BJ,20230826,20230630,27136468.56,0.34
920641.BJ,20231028,20230930,29390256.85,0.36
920641.BJ,20240427,20231231,24421445.46,0.29
920641.BJ,20240427,20240331,-6119601.0,-0.09
920641.BJ,20240829,20240630,-2319601.8,-0.05
920641.BJ,20241031,20240930,3957256.26,0.02
920641.BJ,20250430,20241231,-4196318.63,-0.11
920641.BJ,20250430,20250331,4617728.22,0.05
920641.BJ,20250827,20250630,4780070.67,0.04
920641.BJ,20251030,20250930,19076809.98,0.22
920641.BJ,20260429,20251231,13343828.66,0.12
920641.BJ,20260429,20260331,1281546.24,0.01
