ts_code,ann_date,end_date,n_income,basic_eps
600976.SH,20230418,20230331,99813628.68,0.65
600976.SH,20230816,20230630,253232509.68,1.65
600976.SH,20231021,20230930,416690389.61,2.72
600976.SH,20240316,20231231,523234024.63,3.41
600976.SH,20240420,20240331,100197440.85,0.65
600976.SH,20240816,20240630,241055494.45,1.56
600976.SH,20241019,20240930,324587553.14,2.1
600976.SH,20250322,20241231,367749308.3,2.38
600976.SH,20250419,20250331,111038979.32,0.73
600976.SH,20250820,20250630,222373465.12,1.46
600976.SH,20251022,20250930,288603789.34,1.88
600976.SH,20260321,20251231,365216955.48,2.37
600976.SH,20260418,20260331,88310688.75,0.58
