ts_code,ann_date,end_date,n_income,basic_eps
001309.SZ,20230429,20230331,-43794172.9,-0.55
001309.SZ,20230829,20230630,-79130453.69,-0.99
001309.SZ,20231031,20230930,-110686643.56,-0.99
001309.SZ,20240227,20231231,25823422.75,0.22
001309.SZ,20240430,20240331,195615352.41,1.73
001309.SZ,20240831,20240630,387803682.19,2.63
001309.SZ,20241031,20240930,421874923.71,2.86
001309.SZ,20250426,20241231,350716581.48,2.38
001309.SZ,20250430,20250331,-69101486.52,-0.43
001309.SZ,20250822,20250630,-117961585.09,-0.74
001309.SZ,20251031,20250930,-27161525.75,-0.12
001309.SZ,20260228,20251231,688241601.39,3.08
001309.SZ,20260430,20260331,3346185437.62,14.88
