ts_code,ann_date,end_date,n_income,basic_eps
300655.SZ,20230428,20230331,19062083.26,0.03
300655.SZ,20230826,20230630,5589570.89,0.02
300655.SZ,20231028,20230930,11612360.49,0.02
300655.SZ,20240429,20231231,10134302.25,0.01
300655.SZ,20240429,20240331,-13371083.94,-0.01
300655.SZ,20240830,20240630,-14144618.26,-0.0048
300655.SZ,20241030,20240930,-11577640.54,0.0006
300655.SZ,20250424,20241231,-191395454.11,-0.18
300655.SZ,20250424,20250331,52878860.27,0.04
300655.SZ,20250823,20250630,96450215.89,0.0658
300655.SZ,20251024,20250930,171181868.73,0.1212
300655.SZ,20260428,20251231,196205703.6,0.14
300655.SZ,20260428,20260331,10049405.85,0.01
