ts_code,ann_date,end_date,n_income,basic_eps
603131.SH,20230426,20230331,6826768.02,0.02
603131.SH,20230829,20230630,29301325.3,0.09
603131.SH,20231031,20230930,43476988.64,0.14
603131.SH,20240427,20231231,-53733332.57,-0.17
603131.SH,20240427,20240331,18101180.42,0.06
603131.SH,20240828,20240630,37946142.74,0.12
603131.SH,20241029,20240930,45505487.64,0.15
603131.SH,20250425,20241231,15824528.32,0.04
603131.SH,20250425,20250331,8216502.64,0.03
603131.SH,20250826,20250630,5930516.59,0.02
603131.SH,20251029,20250930,-731999.13,-0.006
603131.SH,20260422,20251231,-16014031.06,-0.06
603131.SH,20260429,20260331,11846833.4,0.04
