ts_code,ann_date,end_date,n_income,basic_eps
688122.SH,20230428,20230331,210815455.21,0.45
688122.SH,20230831,20230630,431841797.28,0.6482
688122.SH,20231031,20230930,609757907.29,0.9
688122.SH,20240330,20231231,764574884.14,1.1581
688122.SH,20240430,20240331,107977042.03,0.17
688122.SH,20240830,20240630,352564099.45,0.5364
688122.SH,20241031,20240930,652741450.66,0.93
688122.SH,20250422,20241231,875982347.92,1.2326
688122.SH,20250422,20250331,186739073.14,0.26
688122.SH,20250828,20250630,601486922.35,0.8407
688122.SH,20251030,20250930,737164662.31,1.0
688122.SH,20260424,20251231,954143447.4,1.2919
688122.SH,20260429,20260331,69238040.8,0.07
