ts_code,ann_date,end_date,n_income,basic_eps
920163.BJ,20230428,20230331,10731012.38,0.08
920163.BJ,20230822,20230630,21470540.52,0.17
920163.BJ,20231027,20230930,30468640.9,0.24
920163.BJ,20240427,20231231,39370952.7,0.31
920163.BJ,20240427,20240331,13618724.85,0.11
920163.BJ,20240827,20240630,27926671.9,0.21
920163.BJ,20241026,20240930,37317745.03,0.28
920163.BJ,20250429,20241231,43501985.83,0.35
920163.BJ,20250429,20250331,11996062.27,0.09
920163.BJ,20250819,20250630,20049095.81,0.15
920163.BJ,20251030,20250930,29537248.82,0.23
920163.BJ,20260331,20251231,45208851.2,0.34
920163.BJ,20260428,20260331,16736179.53,0.13
