ts_code,ann_date,end_date,n_income,basic_eps
688319.SH,20230426,20230331,2348538.26,0.0095
688319.SH,20230818,20230630,26444706.03,0.0704
688319.SH,20231027,20230930,26052088.24,0.0747
688319.SH,20240426,20231231,11441126.69,0.0433
688319.SH,20240426,20240331,-27295829.82,-0.0641
688319.SH,20240822,20240630,-30719171.37,-0.0689
688319.SH,20241030,20240930,-82910.37,0.0099
688319.SH,20250329,20241231,15720687.32,0.0512
688319.SH,20250426,20250331,-7041533.34,-0.0174
688319.SH,20250829,20250630,13229790.42,0.0326
688319.SH,20251030,20250930,47148308.44,0.1171
688319.SH,20260331,20251231,21898737.19,0.0549
688319.SH,20260430,20260331,27197714.68,0.0671
