ts_code,ann_date,end_date,n_income,basic_eps
920418.BJ,20230429,20230331,21634720.24,0.22
920418.BJ,20230822,20230630,55233761.78,0.57
920418.BJ,20231028,20230930,87082593.5,0.9
920418.BJ,20240409,20231231,124178012.31,1.28
920418.BJ,20240430,20240331,32752436.39,0.34
920418.BJ,20240820,20240630,74006499.6,0.55
920418.BJ,20241030,20240930,117598369.43,0.87
920418.BJ,20250408,20241231,150649152.07,1.11
920418.BJ,20250429,20250331,34915381.58,0.26
920418.BJ,20250819,20250630,82560314.81,0.51
920418.BJ,20251030,20250930,118416458.57,0.73
920418.BJ,20260408,20251231,150725044.08,0.93
920418.BJ,20260429,20260331,29994719.49,0.18
