ts_code,ann_date,end_date,n_income,basic_eps
603353.SH,20230429,20230331,12162851.8,0.07
603353.SH,20230830,20230630,28013597.99,0.16
603353.SH,20231031,20230930,54691387.46,0.46
603353.SH,20240427,20231231,52205492.64,0.31
603353.SH,20240427,20240331,9186422.58,0.05
603353.SH,20240830,20240630,27366919.01,0.16
603353.SH,20241031,20240930,43060519.69,0.25
603353.SH,20250426,20241231,29228084.57,0.17
603353.SH,20250426,20250331,12573701.27,0.07
603353.SH,20250827,20250630,13966914.75,0.08
603353.SH,20251031,20250930,21690182.52,0.13
603353.SH,20260424,20251231,-21773791.29,-0.12
603353.SH,20260424,20260331,22031936.71,0.13
