ts_code,ann_date,end_date,n_income,basic_eps
920924.BJ,20230427,20230331,4653502.69,0.06
920924.BJ,20230819,20230630,10306761.65,0.13
920924.BJ,20231028,20230930,17021679.67,0.21
920924.BJ,20240330,20231231,25323381.47,0.31
920924.BJ,20240426,20240331,6984283.2,0.09
920924.BJ,20240822,20240630,13735020.46,0.13
920924.BJ,20241030,20240930,23045865.67,0.22
920924.BJ,20250426,20241231,27301247.57,0.26
920924.BJ,20250426,20250331,7049851.7,0.07
920924.BJ,20250826,20250630,14100320.22,0.13
920924.BJ,20251029,20250930,14124601.34,0.13
920924.BJ,20260423,20251231,17174953.55,0.16
920924.BJ,20260428,20260331,3975431.83,0.04
