ts_code,ann_date,end_date,n_income,basic_eps
002584.SZ,20230429,20230331,10263465.8,0.02
002584.SZ,20230823,20230630,13112831.3,0.02
002584.SZ,20231028,20230930,30398523.76,0.05
002584.SZ,20240427,20231231,34591401.11,0.06
002584.SZ,20240427,20240331,7263074.61,0.01
002584.SZ,20240824,20240630,43139840.55,0.07
002584.SZ,20241030,20240930,65009643.51,0.11
002584.SZ,20250426,20241231,62993682.03,0.11
002584.SZ,20250426,20250331,8957870.83,0.01
002584.SZ,20250819,20250630,-74709972.35,-0.1287
002584.SZ,20251028,20250930,-60940058.63,-0.1057
002584.SZ,20260429,20251231,-74386322.0,-0.13
002584.SZ,20260429,20260331,12115872.18,0.02
