ts_code,ann_date,end_date,n_income,basic_eps
001330.SZ,20230429,20230331,-108555724.89,-0.08
001330.SZ,20230831,20230630,-265683192.99,-0.19
001330.SZ,20231030,20230930,-237467501.89,-0.17
001330.SZ,20240430,20231231,-554552378.33,-0.4
001330.SZ,20240430,20240331,4284318.35,0.004
001330.SZ,20240829,20240630,-141512692.56,-0.1
001330.SZ,20241031,20240930,-355517032.55,-0.26
001330.SZ,20250429,20241231,-874309296.56,-0.63
001330.SZ,20250429,20250331,-955348846.97,-0.7
001330.SZ,20250828,20250630,-1057627565.42,-0.77
001330.SZ,20251031,20250930,-1111533161.96,-0.81
001330.SZ,20260427,20251231,-1479430494.02,-1.07
001330.SZ,20260430,20260331,-44061321.73,-0.03
