ts_code,ann_date,end_date,n_income,basic_eps
300448.SZ,20230427,20230331,2575294.28,0.0037
300448.SZ,20230825,20230630,4654952.54,0.0078
300448.SZ,20231026,20230930,-18722612.74,-0.0264
300448.SZ,20240423,20231231,-63596197.95,-0.0868
300448.SZ,20240429,20240331,2310750.46,0.0046
300448.SZ,20240823,20240630,3675753.62,0.0093
300448.SZ,20241025,20240930,3749836.27,0.0127
300448.SZ,20250423,20241231,-46627297.75,-0.0539
300448.SZ,20250429,20250331,-8889103.69,-0.0091
300448.SZ,20250823,20250630,-22612184.7,-0.0232
300448.SZ,20251025,20250930,-33493180.14,-0.0354
300448.SZ,20260423,20251231,-50024904.52,-0.0517
300448.SZ,20260427,20260331,-820915.66,0.002
