ts_code,ann_date,end_date,n_income,basic_eps
300602.SZ,20230428,20230331,-27626076.12,-0.0495
300602.SZ,20230818,20230630,-2832377.6,0.0076
300602.SZ,20231030,20230930,37936892.0,0.0901
300602.SZ,20240425,20231231,78705961.07,0.19
300602.SZ,20240425,20240331,17073661.89,0.041
300602.SZ,20240820,20240630,48035394.21,0.098
300602.SZ,20241030,20240930,89050407.66,0.1798
300602.SZ,20250416,20241231,173239836.31,0.33
300602.SZ,20250416,20250331,62186563.69,0.0996
300602.SZ,20250819,20250630,175137462.04,0.2864
300602.SZ,20251029,20250930,305433394.28,0.4934
300602.SZ,20260428,20251231,359460667.08,0.63
300602.SZ,20260428,20260331,78831197.12,0.13
