ts_code,ann_date,end_date,n_income,basic_eps
920128.BJ,20230830,20230630,21026435.26,0.35
920128.BJ,20241115,20231231,45378268.51,0.75
920128.BJ,20240620,20240331,10432264.85,
920128.BJ,20241115,20240630,23830364.53,0.39
920128.BJ,20241102,20240930,37140389.9,0.61
920128.BJ,20250422,20241231,47972912.28,0.77
920128.BJ,20250422,20250331,9409729.45,0.12
920128.BJ,20250821,20250630,17564180.49,0.22
920128.BJ,20251031,20250930,19446915.64,0.24
920128.BJ,20260421,20251231,18616064.8,0.23
920128.BJ,20260430,20260331,1846993.1,0.02
