ts_code,ann_date,end_date,n_income,basic_eps
920974.BJ,20230427,20230331,14666768.06,0.09
920974.BJ,20230825,20230630,21126541.0,0.13
920974.BJ,20231027,20230930,25354450.02,0.16
920974.BJ,20240426,20231231,11339143.96,0.07
920974.BJ,20240426,20240331,9923140.14,0.05
920974.BJ,20240829,20240630,8224014.43,0.05
920974.BJ,20241025,20240930,15228153.83,0.09
920974.BJ,20250430,20241231,19624993.25,0.12
920974.BJ,20250430,20250331,5835297.58,0.04
920974.BJ,20250822,20250630,10393702.97,0.06
920974.BJ,20251030,20250930,25688239.51,0.16
920974.BJ,20260424,20251231,25382185.95,0.16
920974.BJ,20260424,20260331,13122242.57,0.08
