ts_code,ann_date,end_date,n_income,basic_eps
920075.BJ,20230428,20230331,7801865.35,0.123
920075.BJ,20230826,20230630,21336715.35,0.331
920075.BJ,20231026,20230930,29636145.62,0.462
920075.BJ,20240417,20231231,45610028.32,0.711
920075.BJ,20240426,20240331,13116555.37,0.204
920075.BJ,20240822,20240630,26982758.94,0.418
920075.BJ,20241029,20240930,38392052.41,0.599
920075.BJ,20250426,20241231,40968672.14,0.6428
920075.BJ,20250429,20250331,3389069.92,0.045
920075.BJ,20250823,20250630,22108434.59,0.3234
920075.BJ,20251029,20250930,25624862.77,0.3765
920075.BJ,20260423,20251231,23527434.61,0.3345
920075.BJ,20260429,20260331,8500639.11,0.1232
