ts_code,ann_date,end_date,n_income,basic_eps
600136.SH,20230427,20230331,-200055279.2,-0.34
600136.SH,20230831,20230630,-1939123070.4,-3.28
600136.SH,20231028,20230930,-1960731802.32,-3.32
600136.SH,20240430,20231231,2835757939.12,1.4
600136.SH,20240430,20240331,7304.11,0.0
600136.SH,20240831,20240630,-33806234.17,-0.01
600136.SH,20241031,20240930,-43387808.35,-0.01
600136.SH,20250329,20241231,-113062826.45,-0.05
600136.SH,20250423,20250331,9467514.96,0.0
600136.SH,20250830,20250630,4282822.59,0.0
600136.SH,20251031,20250930,-3590050.4,0.0
600136.SH,20260423,20251231,-9990499.91,-0.01
600136.SH,20260423,20260331,-2712379.39,0.0
