ts_code,ann_date,end_date,n_income,basic_eps
688399.SH,20230427,20230331,-19424028.96,-0.33
688399.SH,20230831,20230630,-68294665.06,-1.17
688399.SH,20231028,20230930,-176014301.45,-3.0
688399.SH,20240427,20231231,-373811354.73,-6.38
688399.SH,20240427,20240331,40067958.01,0.68
688399.SH,20240831,20240630,29240519.9,0.5
688399.SH,20241026,20240930,27114657.29,0.46
688399.SH,20250419,20241231,-2001695.81,-0.03
688399.SH,20250430,20250331,12819431.9,0.23
688399.SH,20250809,20250630,3992614.61,0.05
688399.SH,20251025,20250930,3151662.14,0.04
688399.SH,20260423,20251231,-41078454.55,-0.49
688399.SH,20260430,20260331,21122244.19,0.25
