ts_code,ann_date,end_date,n_income,basic_eps
603194.SH,20231113,20230630,401071736.02,1.17
603194.SH,20241205,20231231,816927332.27,2.37
603194.SH,20241205,20240630,427189729.17,1.23
603194.SH,20241205,20240930,660839992.83,1.91
603194.SH,20250425,20241231,856618836.64,2.47
603194.SH,20250428,20250331,195465053.41,0.48
603194.SH,20250827,20250630,453295939.4,1.12
603194.SH,20251030,20250930,695996909.04,1.71
603194.SH,20260421,20251231,870840320.88,2.14
603194.SH,20260428,20260331,184826666.92,0.45
