ts_code,ann_date,end_date,n_income,basic_eps
600581.SH,20230429,20230331,-470308543.73,-0.305
600581.SH,20230826,20230630,-774317317.26,-0.496
600581.SH,20231028,20230930,-742786707.03,-0.476
600581.SH,20240416,20231231,-1168100936.15,-0.76
600581.SH,20240427,20240331,-413408381.11,-0.267
600581.SH,20240824,20240630,-719211002.32,-0.466
600581.SH,20241030,20240930,-1441099021.36,-0.935
600581.SH,20250426,20241231,-1750798655.45,-1.135
600581.SH,20250426,20250331,-370303798.12,-0.24
600581.SH,20250828,20250630,-698630552.49,-0.453
600581.SH,20251027,20250930,-570703711.98,-0.372
600581.SH,20260330,20251231,-1880352565.5,-1.222
600581.SH,20260428,20260331,-328832393.48,-0.213
