ts_code,ann_date,end_date,n_income,basic_eps
600573.SH,20230419,20230331,770652.68,0.004
600573.SH,20230818,20230630,22373227.81,0.089
600573.SH,20231025,20230930,64528908.21,0.256
600573.SH,20240412,20231231,48791124.82,0.194
600573.SH,20240423,20240331,4983246.47,0.02
600573.SH,20240819,20240630,31483010.09,0.126
600573.SH,20241025,20240930,80208810.23,0.319
600573.SH,20250416,20241231,65081703.68,0.259
600573.SH,20250422,20250331,6103296.39,0.025
600573.SH,20250808,20250630,39421409.4,0.158
600573.SH,20251020,20250930,98875866.96,0.394
600573.SH,20260413,20251231,80138938.15,0.32
600573.SH,20260422,20260331,8027231.02,0.033
