ts_code,ann_date,end_date,n_income,basic_eps
603888.SH,20230428,20230331,25817570.0,0.0497
603888.SH,20230825,20230630,112284799.93,0.2163
603888.SH,20231027,20230930,146869146.64,0.283
603888.SH,20240423,20231231,273501736.01,0.5269
603888.SH,20240426,20240331,27332249.59,0.0527
603888.SH,20240828,20240630,118329169.13,0.228
603888.SH,20241029,20240930,155821797.25,0.3002
603888.SH,20250425,20241231,233926947.96,0.4507
603888.SH,20250429,20250331,38656511.72,0.0745
603888.SH,20250828,20250630,154061228.15,0.2968
603888.SH,20251028,20250930,203441428.76,0.3675
603888.SH,20260424,20251231,329221880.72,0.4879
603888.SH,20260429,20260331,39371952.75,0.0584
