ts_code,ann_date,end_date,n_income,basic_eps
002203.SZ,20230429,20230331,341141427.58,0.1681
002203.SZ,20230831,20230630,739600329.6,0.36
002203.SZ,20231031,20230930,1001391525.28,0.488
002203.SZ,20240430,20231231,1161808496.69,0.56
002203.SZ,20240430,20240331,292329508.17,0.1577
002203.SZ,20240831,20240630,579823532.75,0.31
002203.SZ,20241031,20240930,783662459.61,0.4407
002203.SZ,20250426,20241231,610909110.57,0.35
002203.SZ,20250426,20250331,318580826.12,0.174
002203.SZ,20250830,20250630,686909708.78,0.36
002203.SZ,20251031,20250930,915882617.63,0.51
002203.SZ,20260429,20251231,990713560.83,0.47
002203.SZ,20260430,20260331,510290975.71,0.19
