ts_code,ann_date,end_date,n_income,basic_eps
920639.BJ,20230426,20230331,25534911.26,0.14
920639.BJ,20230829,20230630,33961583.09,0.17
920639.BJ,20231028,20230930,43388282.99,0.22
920639.BJ,20240430,20231231,39853491.97,0.2
920639.BJ,20240430,20240331,19033104.45,0.1
920639.BJ,20240830,20240630,40090233.89,0.2
920639.BJ,20241031,20240930,35610527.14,0.18
920639.BJ,20250430,20241231,24071745.16,0.12
920639.BJ,20250430,20250331,2802899.49,0.014
920639.BJ,20250828,20250630,21449846.6,0.11
920639.BJ,20251031,20250930,33096537.11,0.17
920639.BJ,20260429,20251231,16282414.91,0.08
920639.BJ,20260429,20260331,6944727.55,0.0348
