ts_code,ann_date,end_date,n_income,basic_eps
600429.SH,20230427,20230331,12029539.13,0.0275
600429.SH,20230826,20230630,182651174.08,0.1415
600429.SH,20231028,20230930,200552462.55,0.1522
600429.SH,20240420,20231231,219985136.74,0.16
600429.SH,20240426,20240331,81188975.21,0.048
600429.SH,20240823,20240630,140656097.73,0.085
600429.SH,20241026,20240930,113073327.29,0.0686
600429.SH,20250429,20241231,55652291.36,0.036
600429.SH,20250429,20250331,87199903.97,0.058
600429.SH,20250828,20250630,178105051.99,0.1212
600429.SH,20251029,20250930,225042960.58,0.1564
600429.SH,20260424,20251231,-244579301.03,-0.149
600429.SH,20260424,20260331,97028894.88,0.067
