ts_code,ann_date,end_date,n_income,basic_eps
002170.SZ,20230429,20230331,71928763.22,0.0807
002170.SZ,20230831,20230630,121327202.91,0.1358
002170.SZ,20231031,20230930,191974589.67,0.2149
002170.SZ,20240427,20231231,259750267.3,0.2916
002170.SZ,20240427,20240331,52887335.68,0.0593
002170.SZ,20240831,20240630,150679265.19,0.1688
002170.SZ,20241030,20240930,205158743.98,0.2295
002170.SZ,20250415,20241231,410035096.12,0.4564
002170.SZ,20250426,20250331,170819889.25,0.1771
002170.SZ,20250830,20250630,456553502.96,0.4739
002170.SZ,20251030,20250930,687543962.68,0.7127
002170.SZ,20260415,20251231,912262550.52,0.9439
002170.SZ,20260430,20260331,273736165.24,0.282
