ts_code,ann_date,end_date,n_income,basic_eps
920419.BJ,20230426,20230331,13287844.01,0.13
920419.BJ,20230809,20230630,40930882.98,0.39
920419.BJ,20231024,20230930,52538786.83,0.5
920419.BJ,20240411,20231231,68830157.23,0.661
920419.BJ,20240426,20240331,14176819.22,0.14
920419.BJ,20240817,20240630,35411031.22,0.34
920419.BJ,20241026,20240930,60453104.34,0.57
920419.BJ,20250426,20241231,78541058.15,0.76
920419.BJ,20250426,20250331,15069424.02,0.16
920419.BJ,20250826,20250630,26953248.21,0.29
920419.BJ,20251028,20250930,41079299.9,0.45
920419.BJ,20260425,20251231,56774867.42,0.59
920419.BJ,20260429,20260331,12193937.94,0.1
