ts_code,ann_date,end_date,n_income,basic_eps
600570.SH,20230428,20230331,223609353.89,0.12
600570.SH,20230826,20230630,457972370.11,0.24
600570.SH,20231027,20230930,627140880.77,0.32
600570.SH,20240325,20231231,1443210558.83,0.75
600570.SH,20240430,20240331,-35169409.03,-0.02
600570.SH,20240824,20240630,25102580.15,0.02
600570.SH,20241031,20240930,447051385.85,0.24
600570.SH,20250329,20241231,1040404420.55,0.55
600570.SH,20250430,20250331,39118936.01,0.02
600570.SH,20250823,20250630,295417718.95,0.14
600570.SH,20251031,20250930,503114781.39,0.24
600570.SH,20260328,20251231,1286128861.35,0.65
600570.SH,20260430,20260331,165233588.42,0.07
