ts_code,ann_date,end_date,n_income,basic_eps
920017.BJ,20230509,20230331,20372648.71,
920017.BJ,20230822,20230630,53554802.8,0.55
920017.BJ,20231021,20230930,72912899.77,0.69
920017.BJ,20240423,20231231,90051252.77,0.84
920017.BJ,20240427,20240331,24202569.88,0.2
920017.BJ,20240827,20240630,59207993.81,0.49
920017.BJ,20241029,20240930,77520084.72,0.64
920017.BJ,20250424,20241231,81632668.88,0.68
920017.BJ,20250429,20250331,25031096.91,0.2
920017.BJ,20250809,20250630,41083255.36,0.34
920017.BJ,20251029,20250930,86252958.69,0.7
920017.BJ,20260425,20251231,103044799.11,0.84
920017.BJ,20260430,20260331,31788942.07,0.25
