ts_code,ann_date,end_date,n_income,basic_eps
920504.BJ,20230523,20230331,3349806.12,0.1
920504.BJ,20230801,20230630,11053321.23,0.32
920504.BJ,20231031,20230930,15333397.76,0.43
920504.BJ,20240316,20231231,26671397.05,0.72
920504.BJ,20240427,20240331,1162697.87,0.03
920504.BJ,20240822,20240630,3885692.82,0.09
920504.BJ,20241031,20240930,8175893.45,0.19
920504.BJ,20250408,20241231,15810441.42,0.36
920504.BJ,20250429,20250331,1239648.33,0.03
920504.BJ,20250828,20250630,3636385.82,0.08
920504.BJ,20251031,20250930,8543763.95,0.2
920504.BJ,20260331,20251231,14914704.14,0.34
920504.BJ,20260429,20260331,1495622.01,0.03
