ts_code,ann_date,end_date,n_income,basic_eps
603305.SH,20230428,20230331,192590480.88,0.29
603305.SH,20230830,20230630,392770128.82,0.42
603305.SH,20231024,20230930,562938608.44,0.61
603305.SH,20240426,20231231,711607623.17,0.77
603305.SH,20240426,20240331,156869306.52,0.17
603305.SH,20240830,20240630,264321887.72,0.28
603305.SH,20241030,20240930,320182769.86,0.35
603305.SH,20250425,20241231,410744838.21,0.45
603305.SH,20250425,20250331,95665530.62,0.1
603305.SH,20250828,20250630,200355168.32,0.21
603305.SH,20251031,20250930,299568626.25,0.31
603305.SH,20260423,20251231,364847312.5,0.38
603305.SH,20260429,20260331,125170087.08,0.11
