ts_code,ann_date,end_date,n_income,basic_eps
603937.SH,20230427,20230331,14662325.33,0.07
603937.SH,20230828,20230630,35983072.82,0.17
603937.SH,20231030,20230930,55987143.08,0.27
603937.SH,20240330,20231231,67436693.74,0.32
603937.SH,20240427,20240331,1157750.24,0.01
603937.SH,20240829,20240630,9938986.24,0.05
603937.SH,20241029,20240930,-3417008.81,-0.02
603937.SH,20250419,20241231,-34226497.32,-0.16
603937.SH,20250429,20250331,-12256166.87,-0.06
603937.SH,20250828,20250630,-23794363.75,-0.11
603937.SH,20251030,20250930,-14818252.37,-0.07
603937.SH,20260425,20251231,-35826730.58,-0.17
603937.SH,20260429,20260331,25899881.97,0.12
