ts_code,ann_date,end_date,n_income,basic_eps
920089.BJ,20230421,20230331,28186304.34,0.26
920089.BJ,20230811,20230630,52966174.2,0.49
920089.BJ,20231026,20230930,86141356.04,0.8
920089.BJ,20240409,20231231,115827738.33,1.08
920089.BJ,20240425,20240331,30071979.31,0.28
920089.BJ,20240821,20240630,58964671.69,0.39
920089.BJ,20241030,20240930,91055614.33,0.6
920089.BJ,20250423,20241231,120914373.61,0.8
920089.BJ,20250423,20250331,33843207.51,0.22
920089.BJ,20250821,20250630,72670605.73,0.48
920089.BJ,20251030,20250930,128965130.51,0.86
920089.BJ,20260421,20251231,165574809.49,1.1
920089.BJ,20260429,20260331,32338855.25,0.21
