ts_code,ann_date,end_date,n_income,basic_eps
920879.BJ,20230426,20230331,12887813.31,0.0912
920879.BJ,20230819,20230630,30364128.86,0.22
920879.BJ,20231027,20230930,47968969.47,0.34
920879.BJ,20240330,20231231,72422831.51,0.52
920879.BJ,20240420,20240331,13500484.24,0.0968
920879.BJ,20240824,20240630,28280581.11,0.2
920879.BJ,20241026,20240930,46809901.87,0.3353
920879.BJ,20250329,20241231,77273418.43,0.55
920879.BJ,20250422,20250331,19580515.66,0.1402
920879.BJ,20250821,20250630,32540766.64,0.22
920879.BJ,20251029,20250930,54534279.78,0.33
920879.BJ,20260327,20251231,83047166.64,0.5
920879.BJ,20260428,20260331,16182992.76,0.1
