ts_code,ann_date,end_date,n_income,basic_eps
002803.SZ,20230425,20230331,67182582.15,0.19
002803.SZ,20230831,20230630,176636026.24,0.5
002803.SZ,20231021,20230930,304973699.51,0.85
002803.SZ,20240330,20231231,332121542.56,0.92
002803.SZ,20240427,20240331,39545790.56,0.11
002803.SZ,20240817,20240630,65989118.19,0.19
002803.SZ,20241031,20240930,131613267.86,0.36
002803.SZ,20250402,20241231,184450469.59,0.49
002803.SZ,20250418,20250331,62469209.23,0.16
002803.SZ,20250821,20250630,136634738.85,0.3
002803.SZ,20251028,20250930,258527426.5,0.53
002803.SZ,20260401,20251231,334050108.05,0.67
002803.SZ,20260428,20260331,97903973.0,0.1643
