ts_code,ann_date,end_date,n_income,basic_eps
000564.SZ,20230429,20230331,-94469739.21,-0.0047
000564.SZ,20230831,20230630,-214956208.42,-0.0106
000564.SZ,20231028,20230930,-397874373.05,-0.0198
000564.SZ,20240426,20231231,-2551643083.01,-0.1315
000564.SZ,20240426,20240331,-136329460.48,-0.0068
000564.SZ,20240827,20240630,-89643991.51,-0.0023
000564.SZ,20241030,20240930,-161713913.58,-0.0058
000564.SZ,20250429,20241231,-1383610135.84,-0.0694
000564.SZ,20250429,20250331,-9369390.39,-0.0003
000564.SZ,20250829,20250630,15631104.83,0.0003
000564.SZ,20251031,20250930,95760607.32,0.004
000564.SZ,20260429,20251231,-1656035335.89,-0.0926
000564.SZ,20260429,20260331,-134585756.09,-0.0076
