ts_code,ann_date,end_date,n_income,basic_eps
605169.SH,20230428,20230331,11766579.49,0.0487
605169.SH,20230829,20230630,40420591.4,0.1581
605169.SH,20231026,20230930,105245779.7,0.383
605169.SH,20240419,20231231,155459176.51,0.5413
605169.SH,20240426,20240331,385463.07,0.0076
605169.SH,20240828,20240630,60381780.71,0.2233
605169.SH,20241022,20240930,162478479.84,0.5867
605169.SH,20250418,20241231,173744581.64,0.6165
605169.SH,20250429,20250331,20132574.76,0.08
605169.SH,20250829,20250630,70392852.5,0.2595
605169.SH,20251031,20250930,90046130.71,0.3293
605169.SH,20260422,20251231,119252855.93,0.4382
605169.SH,20260428,20260331,5837036.08,0.0155
