ts_code,ann_date,end_date,n_income,basic_eps
300910.SZ,20230421,20230331,97603185.92,0.65
300910.SZ,20230824,20230630,250860959.19,1.44
300910.SZ,20231024,20230930,452400179.41,2.13
300910.SZ,20240327,20231231,609032969.64,2.63
300910.SZ,20240426,20240331,153513800.96,0.53
300910.SZ,20240826,20240630,320167585.29,1.11
300910.SZ,20241023,20240930,502299789.74,1.75
300910.SZ,20250329,20241231,724060432.1,2.52
300910.SZ,20250422,20250331,196447510.69,0.67
300910.SZ,20250823,20250630,371302356.95,1.27
300910.SZ,20251028,20250930,575932236.97,1.96
300910.SZ,20260321,20251231,741630379.78,2.5
300910.SZ,20260423,20260331,139927595.74,0.47
