ts_code,ann_date,end_date,n_income,basic_eps
600708.SH,20230428,20230331,831139.88,0.0034
600708.SH,20230830,20230630,100644469.57,0.0039
600708.SH,20231031,20230930,150043647.09,0.0058
600708.SH,20240425,20231231,115276357.89,0.0152
600708.SH,20240430,20240331,2363436.09,0.0037
600708.SH,20240829,20240630,16936963.43,0.0037
600708.SH,20241031,20240930,-395510681.68,-0.1686
600708.SH,20250429,20241231,-996749234.37,-0.4255
600708.SH,20250429,20250331,-209183137.11,-0.0898
600708.SH,20250828,20250630,-409031956.93,-0.1785
600708.SH,20251030,20250930,-730666797.06,-0.3108
600708.SH,20260429,20251231,-3686538927.6,-1.6394
600708.SH,20260429,20260331,-239859145.21,-0.1051
