ts_code,ann_date,end_date,n_income,basic_eps
000928.SZ,20230429,20230331,216154124.97,0.1624
000928.SZ,20230824,20230630,360473242.36,0.267
000928.SZ,20231031,20230930,518320074.45,0.3818
000928.SZ,20240430,20231231,803652372.11,0.578
000928.SZ,20240430,20240331,223676924.84,0.1498
000928.SZ,20240829,20240630,438972700.06,0.2926
000928.SZ,20241031,20240930,667768977.86,0.4463
000928.SZ,20250424,20241231,874223216.03,0.5822
000928.SZ,20250424,20250331,239904466.67,0.1614
000928.SZ,20250826,20250630,441135409.29,0.2958
000928.SZ,20251030,20250930,579661144.31,0.3874
000928.SZ,20260428,20251231,521657341.57,0.3382
000928.SZ,20260428,20260331,206239501.54,0.1388
