ts_code,ann_date,end_date,n_income,basic_eps
920375.BJ,20231205,20230630,17340990.99,0.24
920375.BJ,20231123,20230930,21830974.41,0.31
920375.BJ,20240423,20231231,55812942.86,0.76
920375.BJ,20240427,20240331,-4849545.12,-0.06
920375.BJ,20240829,20240630,3762983.12,0.05
920375.BJ,20241030,20240930,5402176.68,0.05
920375.BJ,20250426,20241231,33327767.32,0.37
920375.BJ,20250429,20250331,-12178717.12,-0.15
920375.BJ,20250821,20250630,3168831.35,0.04
920375.BJ,20251031,20250930,-9208374.81,-0.09
920375.BJ,20260429,20251231,9618256.89,0.09
920375.BJ,20260430,20260331,-16227283.37,-0.15
