ts_code,ann_date,end_date,n_income,basic_eps
600862.SH,20230426,20230331,331540483.53,0.24
600862.SH,20230825,20230630,549565602.42,0.4
600862.SH,20231024,20230930,848699551.78,0.606
600862.SH,20240316,20231231,1037634490.8,0.74
600862.SH,20240426,20240331,354000329.38,0.252
600862.SH,20240823,20240630,610726910.05,0.43
600862.SH,20241019,20240930,921758816.13,0.655
600862.SH,20250315,20241231,1169485784.43,0.83
600862.SH,20250426,20250331,360628946.39,0.257
600862.SH,20250823,20250630,610975646.18,0.43
600862.SH,20251025,20250930,813345259.5,0.579
600862.SH,20260314,20251231,1033144845.34,0.74
600862.SH,20260425,20260331,246726167.77,0.181
