ts_code,ann_date,end_date,n_income,basic_eps
603583.SH,20230425,20230331,15027254.17,0.04
603583.SH,20230825,20230630,85187977.92,0.22
603583.SH,20231027,20230930,187887129.92,0.49
603583.SH,20240424,20231231,204471729.61,0.54
603583.SH,20240424,20240331,68623388.02,0.18
603583.SH,20240827,20240630,186997694.0,0.49
603583.SH,20241029,20240930,290649138.99,0.76
603583.SH,20250428,20241231,281330416.81,0.74
603583.SH,20250428,20250331,112542631.67,0.29
603583.SH,20250829,20250630,271163775.87,0.71
603583.SH,20251029,20250930,380093109.33,0.99
603583.SH,20260428,20251231,397533817.48,1.04
603583.SH,20260428,20260331,50224340.27,0.13
