ts_code,ann_date,end_date,n_income,basic_eps
920046.BJ,20230426,20230331,6340021.71,0.09
920046.BJ,20230826,20230630,10815234.71,0.15
920046.BJ,20231031,20230930,11770957.0,0.16
920046.BJ,20240426,20231231,17952120.33,0.25
920046.BJ,20240426,20240331,5548022.99,0.08
920046.BJ,20240828,20240630,9423495.24,0.13
920046.BJ,20241031,20240930,13053946.58,0.13
920046.BJ,20250430,20241231,13958581.88,0.14
920046.BJ,20250430,20250331,5856898.44,0.06
920046.BJ,20250821,20250630,9561906.39,0.09
920046.BJ,20251031,20250930,12234758.98,0.12
920046.BJ,20260424,20251231,14709156.84,0.15
920046.BJ,20260424,20260331,6498281.27,0.06
