ts_code,ann_date,end_date,n_income,basic_eps
002702.SZ,20230429,20230331,13433000.07,0.0288
002702.SZ,20230831,20230630,1343687.84,0.0025
002702.SZ,20231031,20230930,3609859.08,0.0075
002702.SZ,20240426,20231231,-574014.57,0.0045
002702.SZ,20240426,20240331,10904757.27,0.0187
002702.SZ,20240831,20240630,-12343612.71,-0.023
002702.SZ,20241031,20240930,-23473633.16,-0.0431
002702.SZ,20250426,20241231,-37366716.67,-0.0668
002702.SZ,20250426,20250331,783965.6,0.0022
002702.SZ,20250829,20250630,-20652967.02,-0.0365
002702.SZ,20251030,20250930,-29399141.25,-0.0507
002702.SZ,20260428,20251231,-49827668.79,-0.0874
002702.SZ,20260428,20260331,13470397.57,0.0206
