ts_code,ann_date,end_date,n_income,basic_eps
301221.SZ,20230426,20230331,6219851.75,0.0689
301221.SZ,20230816,20230630,10003441.35,0.1107
301221.SZ,20231026,20230930,2739608.99,0.0365
301221.SZ,20240420,20231231,-15936285.31,-0.167
301221.SZ,20240427,20240331,-3823415.07,-0.0353
301221.SZ,20240816,20240630,-14341178.35,-0.1446
301221.SZ,20241025,20240930,9876559.78,0.1183
301221.SZ,20250421,20241231,29239151.35,0.322
301221.SZ,20250425,20250331,24539942.25,0.2595
301221.SZ,20250816,20250630,43141024.54,0.4633
301221.SZ,20251018,20250930,44571784.64,0.4834
301221.SZ,20260422,20251231,75151172.09,0.8078
301221.SZ,20260427,20260331,-3576848.22,-0.0379
