ts_code,ann_date,end_date,n_income,basic_eps
603811.SH,20230426,20230331,39622334.78,0.17
603811.SH,20230824,20230630,90309361.25,0.28
603811.SH,20231027,20230930,113504894.78,0.35
603811.SH,20240426,20231231,162049959.73,0.5
603811.SH,20240426,20240331,32730039.82,0.1
603811.SH,20240821,20240630,76515849.51,0.23
603811.SH,20241029,20240930,117009151.82,0.36
603811.SH,20250430,20241231,200786260.18,0.61
603811.SH,20250430,20250331,46868712.96,0.14
603811.SH,20250827,20250630,113936959.74,0.35
603811.SH,20251028,20250930,144606572.47,0.45
603811.SH,20260424,20251231,197465207.06,0.61
603811.SH,20260424,20260331,44623770.82,0.14
