ts_code,ann_date,end_date,n_income,basic_eps
002330.SZ,20230428,20230331,20672914.67,0.035
002330.SZ,20230818,20230630,22043270.45,0.0403
002330.SZ,20231028,20230930,19681421.07,0.0444
002330.SZ,20240424,20231231,-48254229.9,-0.053
002330.SZ,20240430,20240331,11892171.14,0.021
002330.SZ,20240830,20240630,11168870.37,0.022
002330.SZ,20241031,20240930,3335745.96,0.0104
002330.SZ,20250416,20241231,-33518588.88,-0.053
002330.SZ,20250430,20250331,10651785.03,0.0154
002330.SZ,20250828,20250630,15245618.85,0.016
002330.SZ,20251028,20250930,9682897.33,0.0085
002330.SZ,20260424,20251231,6021140.57,0.007
002330.SZ,20260428,20260331,10761455.32,0.014
