ts_code,ann_date,end_date,n_income,basic_eps
920942.BJ,20230426,20230331,12177095.89,0.1986
920942.BJ,20230829,20230630,19610939.27,0.3198
920942.BJ,20231027,20230930,27887774.23,0.4525
920942.BJ,20240424,20231231,44368453.62,0.7162
920942.BJ,20240427,20240331,4497161.0,0.0795
920942.BJ,20240821,20240630,19361341.15,0.3157
920942.BJ,20241026,20240930,30339976.55,0.4875
920942.BJ,20250429,20241231,38273819.49,0.6123
920942.BJ,20250429,20250331,12682292.36,0.2057
920942.BJ,20250826,20250630,14788658.22,0.2364
920942.BJ,20251030,20250930,21715161.02,0.3447
920942.BJ,20260428,20251231,20407313.93,0.3248
920942.BJ,20260428,20260331,5124156.21,0.0806
