ts_code,ann_date,end_date,n_income,basic_eps
603779.SH,20230428,20230331,-17733946.08,-0.05
603779.SH,20230829,20230630,-13049615.46,-0.04
603779.SH,20231028,20230930,-2778181.36,-0.01
603779.SH,20240423,20231231,-155106137.04,-0.47
603779.SH,20240423,20240331,18467062.92,0.06
603779.SH,20240829,20240630,9448992.71,0.03
603779.SH,20241030,20240930,4317640.78,0.01
603779.SH,20250429,20241231,10261578.93,0.03
603779.SH,20250429,20250331,8715100.91,0.03
603779.SH,20250822,20250630,-2401755.57,-0.01
603779.SH,20251031,20250930,-11548898.5,-0.03
603779.SH,20260429,20251231,-63059592.89,-0.19
603779.SH,20260429,20260331,-7499393.26,-0.02
