ts_code,ann_date,end_date,n_income,basic_eps
603650.SH,20230427,20230331,79909500.34,0.14
603650.SH,20230823,20230630,215087214.05,0.38
603650.SH,20231026,20230930,346603810.04,0.59
603650.SH,20240425,20231231,404118053.4,0.68
603650.SH,20240430,20240331,147695524.43,0.24
603650.SH,20240822,20240630,321640614.72,0.52
603650.SH,20241025,20240930,452584249.49,0.73
603650.SH,20250418,20241231,534184903.61,0.86
603650.SH,20250429,20250331,164326335.84,0.27
603650.SH,20250828,20250630,358273017.25,0.59
603650.SH,20251028,20250930,504419754.94,0.83
603650.SH,20260418,20251231,577261305.2,0.94
603650.SH,20260418,20260331,182354007.12,0.3
